종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고	시장구분	시장상승세	시장사유	업종상승세	업종사유	종가	MA30	MA30위	MA30우상향	최근피벗고점개수	윗저항개수(10%)	가장가까운윗저항	윗저항여유(%)	윗저항적음	돌파기준가격	저항돌파	1주최고거래량/지난달평균	최근20일누적/직전20일누적	돌파거래량급증	늦은진입거리(%)	늦은진입아님	기술점수	타이밍종합판정	타이밍사유
060150	인선이엔티	직접추가	메인	4565.0			62033656556.0		59684100000.0	49700000000.0						판정불가	일반	일반	50.45906997077461	-1016.8979898724351			N	Y													판정불가								487.2801012086434	10.674262896136765	판정불가		판정불가	판정불가			판정불가	N	순현금차감PER<=0	제외	하드필터 미통과	46563612.0	주당순현금 음수(보수형); 단기위험부채 존재; EPS 미추출; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	4580.0	4248.833333333333	Y	Y	14.0	2.0	4600.0	0.4366812227074135	N	4620.0	N	4.3291881951134075	1.5051118861190647	Y		N	5	B. 관찰	윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
053690	한미글로벌	직접추가	메인	28550.0	400.0	1826.0	82887950838.0	14025781423.0	94970785974.0	25000000000.0						판정불가	일반	일반	177.3157582671309	-2104.2161535197192	15.538162235341112	16.787632066549683	N	Y	-7.309644670050764	-9.321569196295043	13.393552962001266			35.28710592400253			64434.255417228625			125.68916083092336	3년				1.4010507880910683	-0.38026336657244864	-0.5097461519734282	0.9521463044350524	3221.5128731331365	11.283757874371757	3년	-0.5097461519734282	불리(<1)	3년	-9.321569196295043		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	10957550.0	주당순현금 음수(보수형); 단기위험부채 존재; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	28400.0	28936.666666666668	N	Y	12.0	0.0	31900.0	12.323943661971825	Y	33200.0	N	0.6627566706763443	0.9850480297338848	N		N	4	C. 보류	MA30 아래; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
100130	동국S&C	직접추가	메인	2440.0		-30.0	48440893867.0	8887817146.0	1085691.0	46039029920.0						판정불가	일반	일반	1003.2309350576624	197.54992566018586			N	N	-95.90163934426229												1년								1154.7858489578775	47.32728889171629	판정불가		판정불가	1년	-95.90163934426229		판정불가	N	순현금차감PER<=0	제외	하드필터 미통과	57143000.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	2445.0	2393.6666666666665	Y	Y	14.0	4.0	2480.0	1.4314928425357865	N	2545.0	N	0.7171408310050437	0.5466691194314717	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
062970	한국첨단소재	직접추가	메인	3035.0		-615.0	5141436675.0	25244350.0	16133995262.0							판정불가	일반	일반	-475.61811396952766	-475.61811396952766			Y	Y	-58.24847250509164												1년								-74.40621883548152	-2.451605233459029	판정불가		판정불가	1년	-58.24847250509164		판정불가	N	주당순현금<=0 / 주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	23059076.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 주당FCF 음수; fs=2025:OFS,2024:OFS,2022:OFS,2020:OFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	2910.0	3121.3	N	Y	15.0	1.0	3190.0	9.621993127147777	Y	4160.0	N	0.31199893886209223	3.9818611893549662	Y		N	5	B. 관찰	MA30 아래; 저항 미돌파; 늦은 진입 또는 돌파 없음
290650	엘앤씨바이오	직접추가	메인	72400.0	50.0		30887981159.0	8735922384.0	4020104109.0	18500000000.0						판정불가	일반	일반	1446.200754056343	694.7440450711548			N	N													판정불가				0.06906077348066297				-181.60032637592738	-0.25082918007724775	판정불가		판정불가	판정불가			판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	24618850.0	단기위험부채 존재; 주당FCF 음수; EPS 미추출; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	70200.0	70396.66666666667	N	N	11.0	2.0	72700.0	3.5612535612535634	N	118300.0	N	2.106798949518529	0.8123653064829536	Y		N	3	C. 보류	MA30 아래; MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
016790	현대사료	직접추가	메인	994.0		23.0	6492334332.0	11000000000.0	6465041475.0	4000000000.0						판정불가	일반	일반	58.509002466889875	37.28566026472862	40.67352163187435	41.59627564066397	N	N	91.66666666666667		1.83608813392091	191.83333333333334		12.17217626784182	4412.166666666667		279.9600541603619	343.8799463447351		-71.83500461163361	5년	12.17217626784182	279.9600541603619	-71.83500461163361		2.253718463238031		0.045142098845998006	38.72467174639227	3.89584222800727	5년	0.045142098845998006	불리(<1)	5년	1.83608813392091	22.1522708417146	매우 불리	Y	통과	제외	배당감안점수<1	188471729.0	단기위험부채 존재; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:OFS,2022:CFS,2020:OFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	994.0	994.0	N	N	112.0	0.0			Y	994.0	N			N		N	3	C. 보류	MA30 아래; MA30 우하향/평탄; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
417200	LS머트리얼즈	직접추가	메인	26700.0	22.0	6.0	57427106565.0	1409761182.0	35664779013.0	12052000000.0						판정불가	일반	일반	342.51556519012803	164.37031298355916	4392.914072468312	4422.604947836074	N	N	-92.85714285714286												1년				0.08239700374531835	-0.021119180644767043			-267.29396056701927	-1.0011009759064393	1년	-0.021119180644767043	불리(<1)	1년	-92.85714285714286		판정불가	N	주당FCF<=0	제외	하드필터 미통과	67652659.0	단기위험부채 존재; 주당FCF 음수; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:NA,2020:NA	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	26800.0	21927.333333333332	Y	Y	14.0	0.0			Y	25300.0	Y	4.4492902281801054	0.5501774441438313	Y	5.928853754940722	N	7	B. 관찰	늦은 진입 또는 돌파 없음
458320	케이비제26호기업인수목적	직접추가	메인													판정불가	일반	일반					판정불가	판정불가													판정불가										판정불가		판정불가	판정불가			판정불가	N	주당순현금<=0 / 주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과		현재가 미수집; EPS 미추출; fs=2025:NA,2024:NA,2022:NA,2020:NA	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	3020.0		N	N	10.0	0.0			Y	3020.0	N			N		N	3	C. 보류	MA30 아래; MA30 우하향/평탄; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
025000	KPX케미칼	직접추가	메인	52900.0	3750.0	10650.0	42857196183.0	104283450835.0	1378484827.0	94541819938.0						판정불가	일반	일반	33288.844312558795	11697.589918169944	1.8414230692433056	3.8687708997023527	N	N	-21.13447867298578	20.977514800197806	-4.356845806136356		50.45502960039561			537346.0652442132			915.7770609531442		3년	50.45502960039561	537346.0652442132	915.7770609531442	7.088846880907372	-7.6275963012943935	15.241669418553807	1.483635738251979	12683.944898599108	23.977211528542735	3년	15.241669418553807	안심(>=2)	3년	20.977514800197806	0.08778080181480516	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	4378709.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	53100.0	50803.333333333336	Y	Y	33.0	1.0	56300.0	6.026365348399243	Y	56300.0	N	1.054685231851912	0.577118528659179	N		N	5	B. 관찰	저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
043910	자연과환경	직접추가	메인	493.0		-58.0	9123049873.0	6100899064.0	22305501315.0							판정불가	일반	일반	-62.452256681030214	-62.452256681030214			Y	Y	81.25			171.0									1년	171.0							-30.056248355641113	-6.096602100535723	판정불가		판정불가	1년	81.25		판정불가	N	주당순현금<=0 / 주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	113391457.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	493.0	489.4	Y	Y	11.0	2.0	501.0	1.6227180527383478	N	664.0	N	7.307847903246644	1.1292122786539671	Y		N	5	B. 관찰	윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
047310	파워로직스	직접추가	메인	5360.0		-337.0	27666697959.0	861707183.0	1333316523.0	48704320467.0						판정불가	일반	일반	742.8169295880405	-587.5112886363584			N	Y	-212.70903010033445												1년								-167.77179378027031	-3.1300707794826548	판정불가		판정불가	1년	-212.70903010033445		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	36610755.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	5210.0	5003.0	Y	Y	9.0	3.0	5300.0	1.7274472168905985	N	6420.0	N	0.9543388127584873	1.0683770617233732	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
044180	KD	직접추가	메인	205.0		-958.0	414023435.0	12845122809.0	73077050765.0	73042128619.0						판정불가	일반	일반	-2238.8784540597826	-4972.716245825489			Y	Y	-666.8639053254437												1년								-441.19882030701706	-215.21893673513026	판정불가		판정불가	1년	-666.8639053254437		판정불가	N	주당순현금<=0 / 주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	26717799.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	205.0	212.43333333333334	N	N	36.0	0.0	309.0	50.73170731707317	Y	670.0	N		0.0	N		N	3	C. 보류	MA30 아래; MA30 우하향/평탄; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
041140	넥슨지티	직접추가	메인													판정불가	일반	일반					판정불가	판정불가													판정불가										판정불가		판정불가	판정불가			판정불가	N	주당순현금<=0 / 주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과		현재가 미수집; EPS 미추출; fs=2025:NA,2024:NA,2022:NA,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향																	2	D. 제외/후순위	MA30 아래; MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인
183300	코미코	직접추가	메인	149200.0	1400.0	4650.0	99119203383.0	3100000000.0	340995618653.0	192679909879.0						판정불가	일반	일반	-22826.080519208877	-41245.51751577621	36.99485602563632	40.956025272209935	Y	Y	-13.920770085153645	3.344451500460721	13.460780641712699		15.188903000921442	35.4215612834254		70628.39895428471	164710.2599679281		-52.66193099578773	10.395616600488001	3년	15.188903000921442	70628.39895428471	-52.66193099578773	0.938337801608579	-0.3509253360669557	0.11576715690152861	0.3892194750898104	-17350.753968382945	-11.629191667816988	3년	0.11576715690152861	불리(<1)	3년	3.344451500460721	11.061561520787496	매우 불리	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	10460684.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	150100.0	127933.33333333333	Y	Y	11.0	1.0	154900.0	3.19786808794138	Y	154900.0	N	0.8180840705845821	1.0042118147071855	N		N	5	B. 관찰	저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
214680	디알텍	직접추가	메인	1807.0		-321.0	21179675808.0	2698431810.0	61289314579.0	19612002800.0						판정불가	일반	일반	-466.4834006034063	-711.0270681820741			Y	Y	22.519083969465647			53.538167938931295									1년	53.538167938931295							-335.399803290259	-18.56114019315213	판정불가		판정불가	1년	22.519083969465647		판정불가	N	주당순현금<=0 / 주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	80198367.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	1855.0	1735.7	Y	N	11.0	3.0	1902.0	2.5336927223719607	N	2265.0	N	0.8821261953957205	0.8279971502842149	N		N	3	C. 보류	MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
439090	마녀공장	직접추가	메인	15480.0		557.0	38706444160.0	62000000000.0								판정불가	일반	일반	6146.91118617418	6146.91118617418	16.7559942797591	16.7559942797591	N	N	-44.24424424424424												1년					-2.640502467686468			518.0269329791506	3.3464272156275876	1년	-2.640502467686468	불리(<1)	1년	-44.24424424424424		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	16383260.0	배당감안점수<1; fs=2025:CFS,2024:CFS,2022:NA,2020:NA	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	15650.0	12804.0	Y	Y	12.0	1.0	15750.0	0.6389776357827559	Y	15750.0	N	66.61717475912715	6.568311152820902	Y		N	6	B. 관찰	저항 미돌파; 늦은 진입 또는 돌파 없음
096530	씨젠	직접추가	메인	24950.0	1000.0	1047.0	225571649515.0	360333985428.0	622000000.0	35000000000.0						판정불가	일반	일반	11206.749553546075	10536.585190566215	13.12631370243928	13.766394278351274	N	N	-337.4149659863946	-33.6594910792955	-44.18255789740394										3년				4.008016032064128	-25.399891966041693	-2.258933903257333	-3.0606111339449495	2084.5609410899865	8.354953671703353	3년	-2.258933903257333	불리(<1)	3년	-33.6594910792955		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	52225994.0	단기위험부채 존재; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	24800.0	23520.0	Y	Y	11.0	3.0	25100.0	1.2096774193548487	N	28600.0	N	0.869305844896543	1.3369759956118221	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
073490	LIG아큐버	직접추가	메인	51000.0	100.0	-158.0	56217789723.0	7057866535.0	33300000.0	20000000000.0						판정불가	일반	일반	8317.153747984901	5686.905844489749			N	N	-147.44744744744744												1년				0.19607843137254902				-1352.2571335610953	-2.6514845756099907	판정불가		판정불가	1년	-147.44744744744744		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	7603846.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	48600.0	44865.0	Y	Y	16.0	0.0			Y	47850.0	Y	2.655277681594346	1.7070644246111064	Y	1.5673981191222541	Y	8	A. 매수검토	
038460	바이오스마트	직접추가	메인	4475.0		356.0	30021604032.0	4529726365.0	27000000000.0	44803944112.0						판정불가	일반	일반	288.6104565670396	-1423.788033016417	11.759521189418429	16.56962930622589	N	Y	5833.333333333334	110.80883123558665		11675.166666666668	230.1176624711733		4156359.333333334	81921.8878397377		92779.53817504657	1730.6567115025184		3년	230.1176624711733	81921.8878397377	1730.6567115025184		496.05194287862184	9.422903318146641		-370.42477824289597	-8.277648675818906	3년	9.422903318146641	안심(>=2)	3년	110.80883123558665	0.10612440414985459	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	26164438.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	4305.0	4287.166666666667	Y	N	12.0	4.0	4320.0	0.34843205574912606	N	6250.0	N	1.7063031030251723	0.8930146423550246	N		N	3	C. 보류	MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
457940	에스케이증권제10호기업인수목적	직접추가	메인			20.0	1800695597.0	6352770176.0	1572512168.0							판정불가	일반	일반	1988.203506042296	1988.203506042296			N	N	-28.57142857142857												1년										판정불가		판정불가	1년	-28.57142857142857		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	3310000.0	현재가 미수집; fs=2025:OFS,2024:OFS,2022:NA,2020:NA	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	2100.0	2109.3333333333335	N	Y	43.0	7.0	2105.0	0.23809523809523725	N	2120.0	N	2.654833276609856	1.760384657380399	Y		N	4	C. 보류	MA30 아래; 윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
054620	APS	직접추가	메인	7390.0		-205.0	48444297695.0	21065868959.0	8957189832.0							판정불가	일반	일반	3291.9565782100804	3291.9565782100804			N	N	180.82191780821918			370.14383561643837									1년	370.14383561643837							-710.2250080609557	-9.61062257186679	판정불가		판정불가	1년	180.82191780821918		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	18394221.0	주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	7210.0	8230.333333333334	N	N	12.0	1.0	7700.0	6.796116504854366	Y	9500.0	N	0.425396791880745	0.6101597679251819	N		N	3	C. 보류	MA30 아래; MA30 우하향/평탄; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
036490	에스케이머티리얼즈	직접추가	메인													판정불가	일반	일반					판정불가	판정불가													판정불가										판정불가		판정불가	판정불가			판정불가	N	주당순현금<=0 / 주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과		현재가 미수집; EPS 미추출; fs=2025:NA,2024:NA,2022:NA,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향																	2	D. 제외/후순위	MA30 아래; MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인
328130	루닛	직접추가	메인	38200.0		-1627.0	14110597196.0	7880560759.0	74459326891.0	18910194575.0						판정불가	일반	일반	-1793.3699440122289	-2439.7232525790805			Y	Y	-43.072078376487056												1년								-2215.168681814444	-5.798870894802209	판정불가		판정불가	1년	-43.072078376487056		판정불가	N	주당순현금<=0 / 주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	29256746.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:NA	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	38350.0	35643.333333333336	Y	Y	16.0	7.0	38900.0	1.4341590612777066	N	45928.0	N	2.108030658916745	0.8685003429798326	Y		N	5	B. 관찰	윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
466690	키움히어로제1호스팩	직접추가	메인				1922434572.0	9000000000.0	1451087350.0							판정불가	일반	일반	1858.9494056918547	1858.9494056918547			N	N													판정불가										판정불가		판정불가	판정불가			판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	5095000.0	현재가 미수집; EPS 미추출; fs=2025:OFS,2024:NA,2022:NA,2020:NA	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	2025.0	2043.6666666666667	N	N	13.0	10.0	2030.0	0.24691358024691024	N	2100.0	N	9.684790192365195	1.4762689025303188	Y		N	3	C. 보류	MA30 아래; MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
293480	하나제약	직접추가	메인	9880.0	260.0	507.0	9841089309.0	3655995088.0	24200305407.0	12000000000.0						판정불가	일반	일반	-602.2198576420589	-1277.4033640793148	20.67498985728217	22.006712749663343	Y	Y	-58.713355048859924	-28.80592063821824	-11.746569456757882										3년				2.631578947368421	-2.7125418918519233	-1.26599054565585	-0.4408703739305085	420.22471080483785	4.25328654660767	3년	-1.26599054565585	불리(<1)	3년	-28.80592063821824		판정불가	N	주당순현금<=0	제외	하드필터 미통과	17772946.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:OFS,2024:OFS,2022:OFS,2020:OFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	9880.0	9453.333333333334	Y	Y	11.0	2.0	10340.0	4.6558704453441235	N	11820.0	N	2.4741001611236197	0.5933101405576922	Y		N	5	B. 관찰	윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
091120	이엠텍	직접추가	메인	6730.0	100.0	-715.0	6560043394.0									판정불가	일반	일반	382.89078964632796	382.89078964632796			N	N	-73.5576923076923												1년				1.4858841010401187						판정불가		판정불가	1년	-73.5576923076923		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	17132936.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSDAQ	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	7110.0	6539.333333333333	Y	Y	11.0	1.0	7150.0	0.5625879043600568	Y	9000.0	N	2.864008163906115	0.47673104345131606	Y		N	6	B. 관찰	저항 미돌파; 늦은 진입 또는 돌파 없음
481850	신한글로벌액티브리츠	직접추가	메인	1188.0	127.0	-166.43	590726731.0	1830000000.0	10586020000.0	0.0						판정불가	일반	일반	-187.80432336475116	-187.80432336475116			Y	Y	-54.288774753495005												1년				10.69023569023569						판정불가		판정불가	1년	-54.288774753495005		판정불가	N	주당순현금<=0 / 주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	43477664.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:NA,2020:NA	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	1186.0	1122.4666666666667	Y	Y	13.0	5.0	1280.0	7.925801011804379	N	1387.0	N	2.9148200525039987	0.8568690865993049	Y		N	5	B. 관찰	윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
